Результат свертки 1 файлаГлущенко Дыхательный интерфейс_ЭКГ_01_11_2016.crv_1_obr.csvс фильтром id =-2
ФИЛЬТР;ИСХОДНЫЙ КАНАЛ 1; Результат свертки
-0.01633483;-27;-355.3356;
-0.02122877;-1;-381.0005;
-0.02578321;-170;-381.9785;
-0.02969806;-452;-366.5543;
-0.02920786;-665;-356.7509;
-0.03152617;-721;-373.135;
-0.03581784;-650;-417.2607;
-0.04093812;-507;-475.0205;
-0.04635295;-329;-530.3529;
-0.05216198;-185;-570.105;
-0.05685086;-158;-584.4533;
-0.06011757;-259;-573.4028;
-0.05858566;-436;-547.7484;
-0.05842378;-635;-522.1786;
-0.06065361;-802;-510.1952;
-0.05845338;-867;-520.5303;
-0.06100743;-798;-551.79;
-0.0608493;-648;-594.898;
-0.06255765;-503;-641.1843;
-0.06710602;-400;-684.4993;
-0.06686705;-332;-717.8981;
-0.05783848;-344;-734.1008;
-0.06311763;-486;-731.0197;
-0.0642321;-699;-717.3485;
-0.06654517;-842;-711.6235;
-0.06865116;-832;-729.816;
-0.06403776;-709;-771.6732;
-0.06371848;-555;-825.4409;
-0.06076288;-418;-882.4778;
-0.05793952;-329;-936.5703;
-0.06680156;-302;-974.5857;
-0.06466153;-322;-985.4178;
-0.05853221;-380;-975.445;
-0.06118528;-512;-964.4967;
-0.06440077;-701;-969.2117;
-0.06171774;-813;-996.621;
-0.05564747;-742;-1044.688;
-0.04932353;-538;-1103.226;
-0.05675675;-313;-1159.64;
-0.06284994;-125;-1205.984;
-0.06052688;-27;-1236.502;
-0.06928517;-106;-1242.76;
-0.07756215;-372;-1220.562;
-0.08440998;-683;-1181.07;
-0.08431454;-868;-1146.045;
-0.08448301;-863;-1129.968;
-0.08680407;-729;-1129.385;
-0.1005147;-569;-1129.609;
-0.1047444;-438;-1117.257;
-0.09495111;-324;-1083.611;
-0.09996357;-227;-1021.498;
-0.1001145;-213;-926.8989;
-0.1077441;-355;-804.5327;
-0.09355988;-618;-665.5651;
-0.08491337;-855;-519.2629;
-0.08072823;-919;-366.6877;
-0.07853086;-796;-202.3869;
-0.08229263;-592;-19.41266;
-0.09267239;-437;186.2796;
-0.07502018;-380;417.7763;
-0.0584675;-407;680.4939;
-0.06284614;-496;981.1489;
-0.04117477;-616;1320.942;
-0.0323512;-711;1689.608;
-0.05067954;-731;2068.129;
-0.0410386;-668;2440.44;
-0.01999021;-541;2802.401;
0.009037151;-387;3158.3;
0.00619929;-257;3513.225;
0.04129954;-190;3874.7;
0.04622333;-193;4252.55;
0.05585063;-242;4646.3;
0.07953997;-321;5038.34;
0.2038978;-430;5405.547;
0.2038978;-546;5732.998;
0.2038978;-604;6014.587;
0.2038978;-546;6247.395;
0.2038978;-388;6428.909;
0.2025881;-208;6556.2;
0.2020685;-64;6628.82;
0.2003324;9;6651.451;
0.1993152;-35;6628.733;
0.1982981;-214;6559.057;
0.1950663;-453;6437.339;
0.1865432;-628;6261.251;
0.1805785;-674;6030.106;
0.1746138;-604;5737.67;
0.1677951;-472;5373.75;
0.1614217;-334;4935.36;
0.1483242;-246;4438.685;
0.1362953;-254;3911.676;
0.1227932;-346;3371.074;
0.1087031;-454;2810.611;
0.09363598;-551;2220.346;
0.08067812;-657;1608.957;
0.06837791;-748;994.2411;
0.05200338;-737;380.4865;
0.03944121;-593;-237.7025;
0.02851593;-390;-854.7966;
0.01389797;-227;-1454.385;
;-155;-2020.944;
;-191;-2543.141;
;-348;-3012.853;
;-585;-3429.922;
;-775;-3803.695;
;-796;-4144.443;
;-656;-4456.241;
;-467;-4733.933;
;-297;-4966.145;
;-164;-5140.645;
;-107;-5251.679;
;-169;-5300.779;
;-317;-5295.092;
;-477;-5243.925;
;-589;-5158.031;
;-609;-5049.001;
;-526;-4925.028;
;-383;-4784.455;
;-253;-4618.05;
;-168;-4420.653;
;-98;-4194.528;
;-48;-3939.142;
;-99;-3648.307;
;-266;-3325.22;
;-417;-2992.208;
;-398;-2677.652;
;-220;-2397.555;
;-34;-2154.105;
;61;-1940.895;
;103;-1743.023;
;154;-1539.48;
;200;-1316.887;
;178;-1083.262;
;60;-862.1484;
;-101;-673.8431;
;-209;-523.8238;
;-198;-406.8732;
;-81;-316.8467;
;85;-250.4275;
;237;-205.7205;
;317;-177.5983;
;284;-151.0053;
;148;-106.8563;
;-26;-41.98003;
;-148;23.19576;
;-154;64.89835;
;-41;77.97703;
;134;71.56456;
;296;57.05143;
;383;50.82893;
;354;76.35951;
;221;148.546;
;69;258.4939;
;-43;381.1653;
;-119;497.3534;
;-149;602.1784;
;-76;696.483;
;97;781.3157;
;292;861.3807;
;456;944.7744;
;542;1038.258;
;456;1148.131;
;181;1280.649;
;-131;1432.01;
;-295;1581.581;
;-264;1704.469;
;-110;1788.485;
;72;1836.875;
;209;1864.092;
;252;1890.653;
;197;1933.719;
;74;1994.848;
;-77;2058.846;
;-231;2105.856;
;-363;2125.018;
;-412;2115.156;
;-324;2078.044;
;-144;2018.512;
;16;1949.666;
;98;1887.272;
;109;1835.802;
;49;1790.792;
;-96;1751.738;
;-280;1721.491;
;-409;1693.91;
;-414;1654.52;
;-297;1593.793;
;-122;1512.586;
;29;1418.841;
;116;1326.764;
;144;1257.103;
;118;1224.033;
;24;1217.736;
;-134;1209.586;
;-302;1177.595;
;-391;1122.742;
;-338;1059.886;
;-173;1002.962;
;-2;959.2651;
;102;929.8407;
;138;911.6577;
;98;906.8285;
;-55;924.4164;
;-283;966.4588;
;-457;1014.494;
;-478;1040.637;
;-360;1031.585;
;-180;997.3079;
;-21;957.9405;
;57;932.4224;
;44;936.0645;
;-30;975.0105;
;-149;1039.833;
;-318;1111.011;
;-495;1172.908;
;-569;1220.432;
;-476;1253.6;
;-288;1273.515;
;-138;1284.309;
;-84;1296.043;
;-95;1321.856;
;-146;1371.724;
;-250;1447.934;
;-395;1540.199;
;-505;1625.161;
;-514;1680.442;
;-431;1704.164;
;-332;1713.59;
;-281;1725.367;
;-279;1747.953;
;-288;1787.457;
;-301;1846.058;
;-346;1915.658;
;-445;1981.725;
;-573;2031.308;
;-650;2057.843;
;-602;2063.736;
;-437;2059.759;
;-237;2057.259;
;-75;2062.865;
;22;2080.259;
;23;2112.609;
;-89;2160.025;
;-243;2215.848;
;-318;2265.09;
;-251;2292.96;
;-72;2296.392;
;157;2284.691;
;389;2269.938;
;598;2264.225;
;775;2281.533;
;903;2331.109;
;965;2406.01;
;986;2486.559;
;1016;2555.227;
;1073;2605.456;
;1132;2639.566;
;1189;2663.664;
;1315;2685.068;
;1560;2711.073;
;1859;2748.406;
;2042;2803.268;
;2016;2878.685;
;1876;2968.538;
;1785;3056.097;
;1757;3124.181;
;1665;3164.229;
;1488;3176.691;
;1367;3169.182;
;1374;3158.007;
;1390;3163.586;
;1292;3196.574;
;1081;3250.109;
;814;3306.165;
;525;3346.728;
;252;3361.468;
;60;3350.266;
;-26;3319.159;
;-41;3276.617;
;-51;3234.832;
;-98;3208.214;
;-214;3206.476;
;-415;3230.235;
;-666;3269.914;
;-872;3305.75;
;-953;3315.122;
;-906;3289.458;
;-793;3240.384;
;-679;3188.049;
;-609;3149.532;
;-604;3136.45;
;-656;3151.559;
;-744;3188.41;
;-863;3236.533;
;-1006;3284.455;
