Результат свертки 1 файлаГригорьевскывпыий Александр_ЭКГ_27_10_2016.crv_1_obr.csvс фильтром id =-2
ФИЛЬТР;ИСХОДНЫЙ КАНАЛ 1; Результат свертки
-0.01633483;1723;-5526.536;
-0.02122877;1439;-5559.979;
-0.02578321;1069;-5564.904;
-0.02969806;864;-5564.117;
-0.02920786;889;-5571.129;
-0.03152617;1016;-5592.567;
-0.03581784;1148;-5635.59;
-0.04093812;1313;-5698.272;
-0.04635295;1513;-5756.911;
-0.05216198;1645;-5774.979;
-0.05685086;1626;-5733.17;
-0.06011757;1462;-5645.892;
-0.05858566;1206;-5546.582;
-0.05842378;939;-5458.307;
-0.06065361;772;-5385.694;
-0.05845338;782;-5328.285;
-0.06100743;960;-5285.458;
-0.0608493;1226;-5249.941;
-0.06255765;1485;-5208.598;
-0.06710602;1648;-5148.57;
-0.06686705;1621;-5056.918;
-0.05783848;1376;-4924.617;
-0.06311763;1030;-4760.332;
-0.0642321;790;-4592.457;
-0.06654517;754;-4450.081;
-0.06865116;846;-4346.295;
-0.06403776;986;-4278.208;
-0.06371848;1175;-4230.175;
-0.06076288;1371;-4173.987;
-0.05793952;1458;-4078.864;
-0.06680156;1385;-3933.717;
-0.06466153;1231;-3755.984;
-0.05853221;1069;-3572.522;
-0.06118528;911;-3398.959;
-0.06440077;811;-3243.024;
-0.06171774;902;-3114.12;
-0.05564747;1214;-3016.538;
-0.04932353;1584;-2942.252;
-0.05675675;1804;-2875.54;
-0.06284994;1817;-2799.801;
-0.06052688;1663;-2696.702;
-0.06928517;1414;-2556.173;
-0.07756215;1187;-2389.452;
-0.08440998;1094;-2225.436;
-0.08431454;1130;-2092.208;
-0.08448301;1228;-2002.793;
-0.08680407;1377;-1954.943;
-0.1005147;1594;-1936.235;
-0.1047444;1842;-1926.408;
-0.09495111;2034;-1899.513;
-0.09996357;2102;-1838.347;
-0.1001145;2008;-1749.403;
-0.1077441;1795;-1655.362;
-0.09355988;1585;-1573.736;
-0.08491337;1472;-1512.061;
-0.08072823;1473;-1477.308;
-0.07853086;1570;-1473.212;
-0.08229263;1761;-1491.809;
-0.09267239;1997;-1518.521;
-0.07502018;2152;-1539.76;
-0.0584675;2121;-1539.942;
-0.06284614;1923;-1503.849;
-0.04117477;1692;-1433.735;
-0.0323512;1560;-1355.645;
-0.05067954;1551;-1301.305;
-0.0410386;1609;-1286.366;
-0.01999021;1703;-1309.71;
0.009037151;1841;-1360.466;
0.00619929;1980;-1418.505;
0.04129954;2050;-1454.717;
0.04622333;2035;-1450.805;
0.05585063;1953;-1417.821;
0.07953997;1815;-1385.552;
0.2038978;1660;-1371.51;
0.2038978;1548;-1374.764;
0.2038978;1542;-1394.318;
0.2038978;1694;-1437.017;
0.2038978;2014;-1502.096;
0.2025881;2404;-1575.799;
0.2020685;2680;-1638.533;
0.2003324;2676;-1673.795;
0.1993152;2389;-1673.189;
0.1982981;2017;-1647.328;
0.1950663;1813;-1623.838;
0.1865432;1841;-1629.928;
0.1805785;1981;-1678.033;
0.1746138;2156;-1764.661;
0.1677951;2386;-1870.294;
0.1614217;2639;-1961.042;
0.1483242;2798;-2004.936;
0.1362953;2780;-1992.462;
0.1227932;2603;-1941.38;
0.1087031;2339;-1878.835;
0.09363598;2095;-1824.499;
0.08067812;1979;-1788.35;
0.06837791;2043;-1775.703;
0.05200338;2249;-1786.449;
0.03944121;2523;-1811.092;
0.02851593;2810;-1832.1;
0.01389797;3039;-1829.756;
;3077;-1786.198;
;2855;-1693.79;
;2527;-1565.113;
;2355;-1432.654;
;2422;-1330.757;
;2595;-1272.939;
;2760;-1248.408;
;2937;-1235.963;
;3137;-1214.144;
;3286;-1162.117;
;3311;-1066.65;
;3196;-934.177;
;2967;-787.3234;
;2697;-649.4385;
;2515;-539.005;
;2536;-467.8059;
;2763;-434.2316;
;3084;-421.6317;
;3378;-408.4422;
;3559;-374.7481;
;3538;-305.2594;
;3277;-195.9489;
;2913;-60.10977;
;2687;76.93233;
;2699;189.7418;
;2846;261.4765;
;3019;287.3073;
;3200;274.2234;
;3369;243.7777;
;3475;230.1578;
;3494;258.6803;
;3429;322.4857;
;3267;391.3709;
;3035;442.3748;
;2844;467.877;
;2834;464.4304;
;3033;434.1966;
;3320;390.5294;
;3540;349.2379;
;3612;321.8496;
;3522;320.3155;
;3278;353.5563;
;2964;413.1958;
;2732;473.0891;
;2652;507.7891;
;2662;506.0143;
;2707;471.046;
;2812;416.2444;
;2962;365.3166;
;3052;346.7632;
;3004;375.2572;
;2813;437.3028;
;2508;507.079;
;2170;570.399;
;1960;622.182;
;2014;651.899;
;2287;651.1057;
;2588;629.3455;
;2762;607.051;
;2787;601.054;
;2666;621.157;
;2381;669.0463;
;2017;732.7954;
;1780;790.9639;
;1769;822.738;
;1878;814.9949;
;2008;764.7084;
;2183;683.2402;
;2394;597.7151;
;2517;541.3113;
;2457;530.9984;
;2247;553.7485;
;1971;580.2816;
;1707;591.7655;
;1525;583.9498;
;1454;554.9658;
;1484;505.2704;
;1610;444.4245;
;1827;385.7242;
;2039;341.2349;
;2069;325.3073;
;1817;350.0007;
;1417;410.1565;
;1116;479.6442;
;1037;526.3887;
;1109;530.6895;
;1233;495.383;
;1394;442.8238;
;1571;403.3855;
;1692;403.0789;
;1694;451.0738;
;1562;533.6114;
;1312;626.6362;
;1020;717.8884;
;839;804.0168;
;880;871.4672;
;1105;901.8829;
;1396;897.2576;
;1667;881.6861;
;1843;881.61;
;1804;915.3692;
;1497;988.0806;
;1083;1084.441;
;820;1171.906;
;793;1223.27;
;898;1231.365;
;1053;1204.401;
;1254;1153.565;
;1458;1092.441;
;1580;1041.713;
;1573;1019.885;
;1448;1022.954;
;1217;1026.014;
;944;1007.291;
;750;954.9554;
;727;856.9791;
;881;707.1537;
;1139;518.139;
;1417;311.8888;
;1635;104.9295;
;1706;-87.5914;
;1564;-250.856;
;1264;-385.7159;
;984;-514.4131;
;853;-664.9866;
;864;-855.3083;
;969;-1089.2;
;1164;-1355.761;
;1418;-1628.004;
;1623;-1870.022;
;1688;-2059.31;
;1593;-2201.714;
;1358;-2320.575;
;1030;-2431.92;
;734;-2539.937;
;624;-2649.37;
;754;-2767.669;
;1035;-2895.023;
;1339;-3020.376;
;1563;-3123.37;
;1610;-3179.493;
;1405;-3172.76;
;1038;-3112.882;
;746;-3033.959;
;686;-2971.228;
;779;-2938.405;
;887;-2929.982;
;996;-2934.467;
;1152;-2934.604;
;1294;-2903.091;
;1321;-2819.772;
;1203;-2693.61;
;999;-2552.068;
;782;-2415.889;
;636;-2295.625;
;629;-2201.122;
;772;-2135.901;
;1023;-2092.878;
;1291;-2062.729;
;1449;-2035.469;
;1379;-1991.849;
;1082;-1912.737;
;707;-1801.393;
;442;-1684.725;
;358;-1593.171;
;421;-1544.87;
;582;-1540.812;
;798;-1564.615;
;1002;-1588.689;
;1122;-1585.885;
;1116;-1543.644;
;968;-1473.124;
;680;-1399.129;
;341;-1336.243;
;117;-1283.602;
;141;-1241.703;
;396;-1216.074;
;725;-1202.063;
;991;-1183.734;
;1138;-1144.751;
;1129;-1066.556;
;922;-928.9313;
;581;-730.4467;
;301;-498.4103;
;223;-265.7974;
;332;-46.27909;
;566;165.4597;
;864;383.846;
;1132;632.3069;
;1259;940.3685;
;1205;1326.493;
;1008;1784.983;
;740;2295.797;
;479;2845.32;
;302;3429.115;
;277;4043.258;
;429;4684.947;
;715;5361.309;
;1038;6085.408;
;1298;6869.62;
;1391;7725.55;
;1242;8660.916;
